YEAR,MO,DY,PRECTOTCORR,T2M,RH2M,WS2M,DATE,RAIN_3DAY,RAIN_7DAY,RAIN_14DAY,RAIN_INTENSITY,TEMP_HUMIDITY,WIND_RAIN
2020,5,14,2.2,25.12,54.43,1.56,2020-05-14,5.989999999999979,16.87999999999997,31.860000000000014,0.3672787979966624,1367.2816,3.4320000000000004
2020,5,15,0.0,26.34,42.24,2.26,2020-05-15,3.389999999999979,16.87999999999997,31.860000000000014,0.0,1112.6016,0.0
2020,5,16,0.0,25.81,42.36,2.44,2020-05-16,2.199999999999979,16.60999999999997,30.590000000000014,0.0,1093.3116,0.0
2020,5,17,0.0,25.89,38.95,1.86,2020-05-17,0.0,9.909999999999972,22.290000000000013,0.0,1008.4155000000001,0.0
2020,5,18,0.0,26.46,34.32,2.38,2020-05-18,0.0,5.989999999999972,21.150000000000013,0.0,908.1072,0.0
2020,5,19,0.0,25.5,32.6,2.35,2020-05-19,0.0,3.3899999999999717,21.100000000000012,0.0,831.3000000000001,0.0
2020,5,20,0.0,26.11,31.75,2.16,2020-05-20,0.0,2.1999999999999718,19.450000000000014,0.0,828.9925,0.0
2020,5,21,0.0,27.96,30.91,2.93,2020-05-21,0.0,0.0,16.880000000000013,0.0,864.2436,0.0
2020,5,22,0.0,29.98,29.68,2.1,2020-05-22,0.0,0.0,16.880000000000013,0.0,889.8064,0.0
2020,5,23,1.05,30.97,31.93,2.15,2020-05-23,1.0499999999999787,1.0499999999999716,17.660000000000014,1.0000000000000202,988.8720999999999,2.2575
2020,5,24,0.45,30.2,33.77,2.69,2020-05-24,1.4999999999999787,1.4999999999999716,11.410000000000016,0.30000000000000426,1019.854,1.2105
2020,5,25,0.04,30.41,32.33,2.76,2020-05-25,1.5399999999999787,1.5399999999999716,7.5300000000000145,0.025974025974026333,983.1552999999999,0.1104
2020,5,26,0.05,31.29,30.88,2.26,2020-05-26,0.5399999999999787,1.5899999999999717,4.980000000000014,0.09259259259259625,966.2352,0.11299999999999999
2020,5,27,3.79,31.72,31.78,2.23,2020-05-27,3.8799999999999786,5.3799999999999715,7.580000000000014,0.9768041237113456,1008.0616,8.4517
2020,5,28,8.97,28.39,43.16,3.45,2020-05-28,12.80999999999998,14.349999999999973,14.350000000000016,0.700234192037472,1225.3124,30.946500000000004
2020,5,29,3.32,27.57,46.28,2.28,2020-05-29,16.079999999999977,17.66999999999997,17.670000000000012,0.20646766169154257,1275.9396000000002,7.5695999999999986
2020,5,30,24.74,23.4,65.41,1.85,2020-05-30,37.02999999999997,41.35999999999997,42.41000000000001,0.668106940318661,1530.5939999999998,45.769
2020,5,31,18.47,23.1,70.33,2.02,2020-05-31,46.52999999999997,59.37999999999997,60.88000000000001,0.39694820545884396,1624.623,37.3094
2020,6,1,7.63,23.96,60.77,1.49,2020-06-01,50.839999999999975,66.96999999999997,68.51,0.15007867820613696,1456.0492000000002,11.3687
2020,6,2,2.59,25.03,52.18,1.67,2020-06-02,28.689999999999976,69.50999999999996,71.10000000000001,0.09027535726734061,1306.0654,4.3252999999999995
2020,6,3,13.58,25.2,55.61,1.29,2020-06-03,23.79999999999998,79.29999999999995,84.68,0.5705882352941182,1401.3719999999998,17.5182
2020,6,4,5.9,25.98,53.99,1.77,2020-06-04,22.06999999999998,76.22999999999996,90.58000000000001,0.2673312188491167,1402.6602,10.443000000000001
2020,6,5,16.53,23.91,67.72,1.09,2020-06-05,36.00999999999998,89.43999999999997,107.11000000000001,0.45903915579005866,1619.1852,18.0177
2020,6,6,16.65,23.49,66.35,1.29,2020-06-06,39.07999999999998,81.34999999999997,122.71000000000001,0.4260491299897648,1558.5614999999998,21.4785
2020,6,7,2.73,24.97,61.69,1.38,2020-06-07,35.909999999999975,65.60999999999997,124.99000000000001,0.07602339181286555,1540.3992999999998,3.7674
2020,6,8,1.58,26.31,58.49,1.52,2020-06-08,20.959999999999976,59.55999999999997,126.53,0.07538167938931306,1538.8718999999999,2.4016
2020,6,9,0.35,27.59,55.73,1.85,2020-06-09,4.659999999999979,57.319999999999965,126.83000000000001,0.0751072961373394,1537.5907,0.6475
2020,6,10,0.99,28.58,51.55,2.06,2020-06-10,2.9199999999999786,44.72999999999997,124.03000000000002,0.3390410958904134,1473.2989999999998,2.0394
2020,6,11,0.39,29.23,47.25,1.5,2020-06-11,1.7299999999999787,39.21999999999996,115.45,0.22543352601156347,1381.1175,0.585
2020,6,12,0.0,29.76,45.34,1.74,2020-06-12,1.3799999999999786,22.689999999999962,112.13000000000001,0.0,1349.3184,0.0
2020,6,13,1.4,30.22,42.77,1.38,2020-06-13,1.7899999999999787,7.439999999999964,88.79000000000002,0.7821229050279422,1292.5094000000001,1.9319999999999997
2020,6,14,0.67,29.58,44.93,1.77,2020-06-14,2.0699999999999785,5.379999999999964,70.99000000000002,0.32367149758454444,1329.0294,1.1859000000000002
2020,6,15,0.33,29.92,39.66,1.85,2020-06-15,2.3999999999999786,4.129999999999964,63.69000000000001,0.13750000000000123,1186.6272,0.6105
2020,6,16,0.13,29.98,34.29,1.69,2020-06-16,1.1299999999999788,3.909999999999964,61.23000000000001,0.11504424778761278,1028.0142,0.2197
2020,6,17,2.68,29.56,41.08,1.74,2020-06-17,3.139999999999979,5.599999999999964,50.33000000000001,0.8535031847133816,1214.3247999999999,4.663200000000001
2020,6,18,0.19,30.41,43.23,1.93,2020-06-18,2.9999999999999787,5.399999999999964,44.62000000000001,0.06333333333333378,1314.6243,0.36669999999999997
2020,6,19,2.17,30.82,41.98,1.47,2020-06-19,5.039999999999979,7.569999999999965,30.260000000000012,0.43055555555555736,1293.8236,3.1898999999999997
2020,6,20,9.07,30.11,45.73,1.72,2020-06-20,11.429999999999978,15.239999999999965,22.680000000000014,0.7935258092738423,1376.9303,15.6004
2020,6,21,4.95,28.99,49.36,1.45,2020-06-21,16.18999999999998,19.519999999999964,24.900000000000013,0.30574428659666497,1430.9463999999998,7.1775
2020,6,22,8.6,27.74,58.68,1.36,2020-06-22,22.619999999999976,27.789999999999964,31.920000000000016,0.380194518125553,1627.7831999999999,11.696
2020,6,23,4.3,28.6,60.91,1.56,2020-06-23,17.849999999999977,31.959999999999965,35.87000000000001,0.24089635854341768,1742.026,6.708
2020,6,24,7.65,27.76,71.02,2.07,2020-06-24,20.54999999999998,36.929999999999964,42.530000000000015,0.3722627737226281,1971.5152,15.8355
2020,6,25,1.31,27.44,67.86,1.53,2020-06-25,13.259999999999977,38.04999999999997,43.45000000000001,0.09879336349924603,1862.0784,2.0043
2020,6,26,0.44,28.34,57.39,1.99,2020-06-26,9.399999999999977,36.319999999999965,43.890000000000015,0.04680851063829799,1626.4326,0.8756
2020,6,27,0.29,30.06,53.39,2.1,2020-06-27,2.039999999999977,27.539999999999964,42.780000000000015,0.14215686274509964,1604.9034,0.609
2020,6,28,0.8,31.56,49.03,1.86,2020-06-28,1.529999999999977,23.389999999999965,42.91000000000001,0.522875816993472,1547.3868,1.4880000000000002
2020,6,29,3.64,29.64,50.24,2.15,2020-06-29,4.729999999999977,18.429999999999964,46.22000000000001,0.7695560253699826,1489.1136000000001,7.826
2020,6,30,0.0,29.91,46.65,1.55,2020-06-30,4.439999999999976,14.129999999999963,46.09000000000002,0.0,1395.3015,0.0
2020,7,1,1.21,29.3,58.91,1.42,2020-07-01,4.8499999999999766,7.689999999999965,44.62000000000001,0.24948453608247542,1726.0629999999999,1.7182
2020,7,2,3.64,30.24,56.13,2.05,2020-07-02,4.8499999999999766,10.019999999999966,48.070000000000014,0.7505154639175294,1697.3712,7.462
2020,7,3,8.52,31.3,48.8,1.6,2020-07-03,13.369999999999976,18.099999999999966,54.420000000000016,0.637247569184743,1527.44,13.632
2020,7,4,31.84,29.39,60.32,1.29,2020-07-04,43.99999999999997,49.64999999999996,77.19000000000003,0.7236363636363641,1772.8048000000001,41.0736
2020,7,5,15.53,27.61,62.6,1.55,2020-07-05,55.88999999999997,64.37999999999997,87.77000000000001,0.27786723921989637,1728.386,24.0715
2020,7,6,0.57,28.01,57.55,1.3,2020-07-06,47.939999999999976,61.30999999999997,79.74000000000002,0.011889862327909893,1611.9755,0.741
2020,7,7,14.49,26.49,74.45,1.16,2020-07-07,30.589999999999975,75.79999999999997,89.93,0.4736842105263162,1972.1805,16.8084
2020,7,8,26.42,25.83,81.54,1.48,2020-07-08,41.479999999999976,101.00999999999996,108.70000000000002,0.6369334619093543,2106.1782,39.101600000000005
2020,7,9,4.13,27.44,77.0,1.49,2020-07-09,45.03999999999998,101.49999999999996,111.52000000000002,0.09169626998223805,2112.88,6.1537
2020,7,10,2.42,28.61,69.8,2.43,2020-07-10,32.96999999999997,95.39999999999996,113.50000000000001,0.07340006066120722,1996.9779999999998,5.8806
2020,7,11,24.48,28.11,68.19,2.19,2020-07-11,31.029999999999973,88.03999999999996,137.69000000000003,0.7889139542378351,1916.8209,53.6112
2020,7,12,22.71,26.09,79.51,1.57,2020-07-12,49.60999999999997,95.21999999999997,159.6,0.45777061076395914,2074.4159,35.654700000000005
2020,7,13,0.0,26.72,73.44,1.93,2020-07-13,47.18999999999997,94.64999999999998,155.96,0.0,1962.3167999999998,0.0
2020,7,14,9.64,27.44,73.26,1.69,2020-07-14,32.34999999999997,89.79999999999997,165.60000000000002,0.29799072642967567,2010.2544000000003,16.2916
2020,7,15,0.58,27.41,70.95,1.05,2020-07-15,10.219999999999972,63.959999999999965,164.97,0.05675146771037197,1944.7395000000001,0.609
2020,7,16,1.84,26.98,75.33,1.56,2020-07-16,12.059999999999972,61.669999999999966,163.17000000000002,0.15257048092869024,2032.4034,2.8704
2020,7,17,0.89,27.26,78.05,1.48,2020-07-17,3.3099999999999716,60.139999999999965,155.54000000000002,0.2688821752265884,2127.643,1.3172
2020,7,18,7.91,27.94,77.03,1.34,2020-07-18,10.639999999999972,43.56999999999997,131.61,0.7434210526315809,2152.2182000000003,10.599400000000001
2020,7,19,2.08,27.14,79.85,2.07,2020-07-19,10.879999999999972,22.939999999999966,118.16000000000003,0.19117647058823578,2167.129,4.3056
2020,7,20,5.97,27.64,70.65,1.91,2020-07-20,15.959999999999972,28.909999999999965,123.56000000000002,0.3740601503759405,1952.7660000000003,11.4027
2020,7,21,15.48,25.48,80.25,1.58,2020-07-21,23.529999999999973,34.749999999999964,124.55000000000003,0.657883552911178,2044.77,24.4584
2020,7,22,1.62,25.14,75.18,1.75,2020-07-22,23.069999999999975,35.789999999999964,99.75000000000001,0.07022106631989605,1890.0252000000003,2.835
2020,7,23,0.63,25.88,70.69,1.57,2020-07-23,17.729999999999972,34.57999999999996,96.25000000000001,0.035532994923857926,1829.4571999999998,0.9891000000000001
2020,7,24,0.55,26.05,74.84,1.1,2020-07-24,2.7999999999999736,34.23999999999996,94.38000000000002,0.19642857142857328,1949.582,0.6050000000000001
2020,7,25,4.08,26.17,78.69,1.31,2020-07-25,5.259999999999973,30.409999999999965,73.98000000000002,0.7756653992395477,2059.3173,5.3448
2020,7,26,7.36,26.37,80.47,1.17,2020-07-26,11.989999999999974,35.68999999999996,58.63000000000001,0.613844870725606,2121.9939,8.6112
2020,7,27,2.62,27.14,75.64,2.18,2020-07-27,14.059999999999974,32.33999999999997,61.250000000000014,0.18634423897581828,2052.8696,5.711600000000001
2020,7,28,8.09,27.45,73.03,2.1,2020-07-28,18.069999999999975,24.949999999999964,59.70000000000001,0.44770337576093033,2004.6734999999999,16.989
2020,7,29,12.75,27.95,70.71,1.44,2020-07-29,23.459999999999972,36.07999999999996,71.87,0.5434782608695659,1976.3444999999997,18.36
2020,7,30,40.73,25.48,85.48,1.43,2020-07-30,61.569999999999965,76.17999999999995,110.76,0.661523469222024,2178.0304,58.2439
2020,7,31,13.16,25.42,87.96,1.72,2020-07-31,66.63999999999997,88.78999999999996,123.03,0.19747899159663873,2235.9432,22.6352
2020,8,1,12.45,25.98,84.86,1.67,2020-08-01,66.33999999999997,97.15999999999997,127.57000000000001,0.18766958094663858,2204.6628,20.7915
2020,8,2,1.7,26.02,84.24,2.33,2020-08-02,27.309999999999977,91.49999999999996,127.19000000000001,0.06224826071036255,2191.9248,3.961
2020,8,3,0.87,26.94,80.57,2.34,2020-08-03,15.019999999999978,89.74999999999996,122.09,0.057922769640479446,2170.5558,2.0358
2020,8,4,6.13,27.58,73.5,2.16,2020-08-04,8.699999999999978,87.78999999999996,112.74000000000001,0.7045977011494271,2027.1299999999999,13.2408
2020,8,5,4.98,27.48,71.5,1.37,2020-08-05,11.979999999999979,80.01999999999997,116.10000000000002,0.41569282136894903,1964.82,6.822600000000001
2020,8,6,3.85,26.98,77.22,1.16,2020-08-06,14.95999999999998,43.139999999999965,119.32000000000001,0.25735294117647095,2083.3956,4.466
2020,8,7,2.69,26.92,80.5,1.51,2020-08-07,11.519999999999978,32.669999999999966,121.46000000000001,0.2335069444444449,2167.06,4.0619
2020,8,8,1.36,27.23,81.17,1.65,2020-08-08,7.899999999999979,21.579999999999966,118.74000000000001,0.1721518987341777,2210.2591,2.244
2020,8,9,10.02,26.68,85.16,1.76,2020-08-09,14.069999999999979,29.899999999999963,121.4,0.7121535181236684,2272.0688,17.6352
2020,8,10,13.39,26.48,87.05,1.65,2020-08-10,24.76999999999998,42.419999999999966,132.17000000000002,0.5405732741219221,2305.084,22.0935
2020,8,11,24.71,26.26,87.88,1.94,2020-08-11,48.119999999999976,60.999999999999964,148.79000000000002,0.513507896924356,2307.7288,47.937400000000004
2020,8,12,25.65,26.13,90.1,2.93,2020-08-12,63.749999999999986,81.66999999999996,161.69,0.40235294117647064,2354.3129999999996,75.1545
2020,8,13,23.89,26.25,89.04,1.98,2020-08-13,74.24999999999999,101.70999999999998,144.85000000000002,0.32175084175084184,2337.3,47.3022
2020,8,14,8.78,25.64,85.38,1.44,2020-08-14,58.31999999999997,107.79999999999995,140.47000000000003,0.1505486968449932,2189.1432,12.643199999999998
2020,8,15,14.0,26.04,85.35,1.26,2020-08-15,46.66999999999997,120.43999999999996,142.02000000000004,0.29997857295907454,2222.5139999999997,17.64
2020,8,16,8.43,25.62,88.98,1.31,2020-08-16,31.20999999999998,118.84999999999997,148.75,0.27010573534123694,2279.6676,11.0433
2020,8,17,1.0,25.51,90.21,1.16,2020-08-17,23.42999999999998,106.45999999999997,148.88,0.042680324370465254,2301.2571,1.16
2020,8,18,8.97,26.33,88.51,1.64,2020-08-18,18.399999999999977,90.71999999999997,151.72000000000003,0.48750000000000066,2330.4683,14.7108
2020,8,19,5.96,26.37,89.55,1.72,2020-08-19,15.929999999999978,71.02999999999996,152.70000000000002,0.3741368487131204,2361.4335,10.251199999999999
2020,8,20,20.01,23.84,93.39,1.5,2020-08-20,34.93999999999998,67.14999999999996,168.86000000000004,0.5726960503720667,2226.4176,30.015
2020,8,21,24.7,24.55,82.46,1.33,2020-08-21,50.66999999999998,83.06999999999996,190.87,0.4874679297414646,2024.3929999999998,32.851
2020,8,22,17.07,25.38,83.29,1.52,2020-08-22,61.77999999999998,86.13999999999996,206.58,0.27630301068306906,2113.9002,25.9464
2020,8,23,2.59,24.73,86.0,1.27,2020-08-23,44.359999999999985,80.29999999999997,199.15,0.058385933273219136,2126.78,3.2893
2020,8,24,2.2,25.41,86.02,1.35,2020-08-24,21.859999999999978,81.49999999999997,187.96000000000004,0.10064043915828007,2185.7682,2.9700000000000006
2020,8,25,4.47,24.79,90.66,1.34,2020-08-25,9.259999999999978,76.99999999999997,167.72000000000003,0.48272138228941797,2247.4613999999997,5.9898
2020,8,26,14.3,25.23,88.19,1.14,2020-08-26,20.969999999999978,85.33999999999996,156.37,0.6819265617548887,2225.0337,16.302
2020,8,27,14.72,25.38,86.67,1.3,2020-08-27,33.48999999999998,80.04999999999995,147.20000000000002,0.43953418931024213,2199.6846,19.136000000000003
2020,8,28,11.17,24.57,88.41,1.52,2020-08-28,40.18999999999998,66.51999999999997,149.59000000000003,0.27792983329186377,2172.2336999999998,16.9784
2020,8,29,1.03,24.79,85.6,1.22,2020-08-29,26.919999999999977,50.47999999999997,136.62000000000003,0.03826151560178309,2122.024,1.2566
2020,8,30,7.92,24.6,87.17,1.39,2020-08-30,20.11999999999998,55.80999999999997,136.11,0.3936381709741555,2144.382,11.008799999999999
2020,8,31,0.41,24.58,86.4,2.21,2020-08-31,9.359999999999978,54.01999999999997,135.52,0.043803418803418905,2123.712,0.9060999999999999
2020,9,1,0.03,24.88,87.34,1.5,2020-09-01,8.35999999999998,49.57999999999997,126.58000000000001,0.0035885167464114916,2173.0192,0.045
2020,9,2,0.17,25.0,88.39,1.49,2020-09-02,0.6099999999999787,35.44999999999996,120.79000000000002,0.2786885245901737,2209.75,0.2533
2020,9,3,7.23,24.7,86.84,1.15,2020-09-03,7.429999999999979,27.959999999999965,108.01000000000002,0.9730820995962343,2144.948,8.3145
2020,9,4,0.47,25.28,83.07,0.95,2020-09-04,7.869999999999979,17.259999999999962,83.78000000000002,0.05972045743329114,2100.0096,0.44649999999999995
2020,9,5,1.48,24.57,86.79,1.2,2020-09-05,9.179999999999978,17.709999999999965,68.19000000000001,0.16122004357298514,2132.4303,1.776
2020,9,6,5.28,24.64,86.44,1.29,2020-09-06,7.229999999999979,15.069999999999965,70.88000000000002,0.7302904564315374,2129.8816,6.8112
2020,9,7,0.25,24.6,85.03,1.62,2020-09-07,7.009999999999979,14.909999999999966,68.93000000000002,0.035663338088445184,2091.7380000000003,0.405
2020,9,8,0.53,24.51,86.18,1.53,2020-09-08,6.059999999999979,15.409999999999965,64.99000000000002,0.08745874587458777,2112.2718000000004,0.8109000000000001
2020,9,9,0.0,24.26,85.32,1.77,2020-09-09,0.7799999999999787,15.239999999999965,50.69000000000001,0.0,2069.8632,0.0
2020,9,10,0.0,24.04,80.78,1.69,2020-09-10,0.5299999999999787,8.009999999999964,35.97000000000001,0.0,1941.9512,0.0
2020,9,11,0.0,24.67,68.97,1.5,2020-09-11,0.0,7.539999999999965,24.800000000000015,0.0,1701.4899,0.0
2020,9,12,1.77,24.53,73.44,1.36,2020-09-12,1.7699999999999787,7.8299999999999645,25.540000000000017,1.000000000000012,1801.4832000000001,2.4072
2020,9,13,0.39,25.29,77.12,1.3,2020-09-13,2.159999999999979,2.9399999999999644,18.010000000000016,0.18055555555555733,1950.3648,0.507
2020,9,14,1.67,25.16,79.14,1.35,2020-09-14,3.8299999999999788,4.359999999999964,19.270000000000014,0.4360313315926917,1991.1624,2.2545
2020,9,15,0.0,24.96,80.05,1.8,2020-09-15,2.0599999999999787,3.829999999999964,19.240000000000016,0.0,1998.048,0.0
2020,9,16,0.0,25.59,78.49,1.92,2020-09-16,1.6699999999999786,3.8299999999999645,19.070000000000014,0.0,2008.5591,0.0
2020,9,17,0.05,25.56,77.64,1.98,2020-09-17,0.049999999999978686,3.8799999999999644,11.890000000000015,1.0000000000004263,1984.4784,0.099
2020,9,18,0.01,25.24,74.39,1.88,2020-09-18,0.05999999999997869,3.8899999999999646,11.430000000000014,0.16666666666672586,1877.6036,0.0188
2020,9,19,0.0,25.28,67.92,1.56,2020-09-19,0.05999999999997869,2.1199999999999646,9.950000000000015,0.0,1717.0176000000001,0.0
2020,9,20,0.0,24.86,69.62,1.5,2020-09-20,0.009999999999978684,1.7299999999999645,4.670000000000014,0.0,1730.7532,0.0
2020,9,21,0.02,25.15,66.81,1.28,2020-09-21,0.019999999999978684,0.07999999999996447,4.440000000000014,1.0000000000010658,1680.2715,0.0256
2020,9,22,0.6,25.61,68.9,1.02,2020-09-22,0.6199999999999787,0.6799999999999644,4.510000000000014,0.9677419354839042,1764.529,0.612
2020,9,23,3.18,25.52,71.71,1.34,2020-09-23,3.799999999999979,3.859999999999965,7.690000000000014,0.8368421052631626,1830.0391999999997,4.2612000000000005
2020,9,24,0.07,24.74,73.49,1.96,2020-09-24,3.8499999999999788,3.8799999999999644,7.760000000000014,0.018181818181818285,1818.1425999999997,0.13720000000000002
2020,9,25,0.01,24.39,71.98,2.03,2020-09-25,3.259999999999979,3.8799999999999644,7.770000000000014,0.003067484662576707,1755.5922,0.0203
2020,9,26,0.22,23.78,58.29,1.4,2020-09-26,0.29999999999997873,4.099999999999964,6.220000000000014,0.7333333333333854,1386.1362000000001,0.308
2020,9,27,0.0,23.23,54.1,1.65,2020-09-27,0.2299999999999787,4.099999999999964,5.830000000000013,0.0,1256.7430000000002,0.0
2020,9,28,0.0,22.99,55.46,1.7,2020-09-28,0.21999999999997868,4.0799999999999645,4.160000000000014,0.0,1275.0254,0.0
2020,9,29,0.0,22.74,52.74,1.96,2020-09-29,0.0,3.479999999999964,4.160000000000014,0.0,1199.3075999999999,0.0
2020,9,30,0.0,22.49,54.51,2.02,2020-09-30,0.0,0.2999999999999645,4.160000000000014,0.0,1225.9298999999999,0.0
2020,10,1,0.0,22.91,50.37,1.81,2020-10-01,0.0,0.22999999999996448,4.110000000000014,0.0,1153.9767,0.0
2020,10,2,0.0,23.87,47.09,1.42,2020-10-02,0.0,0.21999999999996447,4.100000000000014,0.0,1124.0383000000002,0.0
2020,10,3,0.0,23.65,49.59,1.54,2020-10-03,0.0,0.0,4.100000000000014,0.0,1172.8035,0.0
2020,10,4,0.0,23.56,49.43,1.37,2020-10-04,0.0,0.0,4.100000000000014,0.0,1164.5708,0.0
2020,10,5,0.0,23.45,46.05,1.9,2020-10-05,0.0,0.0,4.080000000000014,0.0,1079.8725,0.0
2020,10,6,0.0,23.29,41.71,1.7,2020-10-06,0.0,0.0,3.4800000000000137,0.0,971.4259,0.0
2020,10,7,0.0,22.83,39.8,1.54,2020-10-07,0.0,0.0,0.30000000000001426,0.0,908.6339999999999,0.0
2020,10,8,0.0,22.61,38.71,1.5,2020-10-08,0.0,0.0,0.23000000000001422,0.0,875.2331,0.0
2020,10,9,0.0,23.27,42.49,1.36,2020-10-09,0.0,0.0,0.2200000000000142,0.0,988.7423,0.0
2020,10,10,0.0,23.36,45.8,1.52,2020-10-10,0.0,0.0,0.0,0.0,1069.888,0.0
2020,10,11,0.0,23.5,43.84,1.42,2020-10-11,0.0,0.0,0.0,0.0,1030.24,0.0
2020,10,12,0.0,23.97,43.37,1.21,2020-10-12,0.0,0.0,0.0,0.0,1039.5789,0.0
2020,10,13,0.0,24.27,46.57,1.3,2020-10-13,0.0,0.0,0.0,0.0,1130.2539,0.0
2020,10,14,0.0,23.85,46.38,1.21,2020-10-14,0.0,0.0,0.0,0.0,1106.1630000000002,0.0
2020,10,15,0.0,23.24,45.35,1.27,2020-10-15,0.0,0.0,0.0,0.0,1053.934,0.0
2020,10,16,0.0,22.93,43.23,1.4,2020-10-16,0.0,0.0,0.0,0.0,991.2638999999999,0.0
2020,10,17,0.0,22.42,42.93,1.43,2020-10-17,0.0,0.0,0.0,0.0,962.4906000000001,0.0
2020,10,18,0.0,22.02,41.89,1.8,2020-10-18,0.0,0.0,0.0,0.0,922.4177999999999,0.0
2020,10,19,0.0,21.51,39.33,1.64,2020-10-19,0.0,0.0,0.0,0.0,845.9883,0.0
2020,10,20,0.0,20.53,36.03,1.73,2020-10-20,0.0,0.0,0.0,0.0,739.6959,0.0
2020,10,21,0.0,20.69,35.29,1.66,2020-10-21,0.0,0.0,0.0,0.0,730.1501000000001,0.0
2020,10,22,0.0,20.7,39.39,1.57,2020-10-22,0.0,0.0,0.0,0.0,815.3729999999999,0.0
2020,10,23,0.0,20.74,39.83,1.41,2020-10-23,0.0,0.0,0.0,0.0,826.0741999999999,0.0
2020,10,24,0.0,20.71,40.0,1.48,2020-10-24,0.0,0.0,0.0,0.0,828.4000000000001,0.0
2020,10,25,0.0,19.9,39.42,1.73,2020-10-25,0.0,0.0,0.0,0.0,784.458,0.0
2020,10,26,0.02,18.72,39.19,2.01,2020-10-26,0.019999999999978684,0.019999999999964473,0.02000000000001421,1.0000000000010658,733.6367999999999,0.0402
2020,10,27,0.0,18.66,38.36,1.72,2020-10-27,0.019999999999978684,0.019999999999964473,0.02000000000001421,0.0,715.7976,0.0
2020,10,28,0.0,19.51,34.89,1.46,2020-10-28,0.019999999999978684,0.019999999999964473,0.02000000000001421,0.0,680.7039000000001,0.0
2020,10,29,0.0,19.54,35.75,1.5,2020-10-29,0.0,0.019999999999964473,0.02000000000001421,0.0,698.555,0.0
2020,10,30,0.0,19.43,37.64,1.56,2020-10-30,0.0,0.019999999999964473,0.02000000000001421,0.0,731.3452,0.0
2020,10,31,0.0,19.77,39.78,1.51,2020-10-31,0.0,0.019999999999964473,0.02000000000001421,0.0,786.4506,0.0
2020,11,1,0.06,19.76,42.02,1.29,2020-11-01,0.05999999999997868,0.07999999999996447,0.08000000000001421,1.0000000000003553,830.3152000000001,0.0774
2020,11,2,0.68,19.17,43.59,1.37,2020-11-02,0.7399999999999787,0.7399999999999645,0.7600000000000142,0.9189189189189455,835.6203000000002,0.9316000000000001
2020,11,3,0.0,19.01,46.24,1.35,2020-11-03,0.7399999999999788,0.7399999999999646,0.7600000000000142,0.0,879.0224000000001,0.0
2020,11,4,0.0,18.03,45.65,1.89,2020-11-04,0.6799999999999788,0.7399999999999646,0.7600000000000142,0.0,823.0695000000001,0.0
2020,11,5,0.0,17.92,39.06,1.88,2020-11-05,0.0,0.7399999999999646,0.7600000000000142,0.0,699.9552000000001,0.0
2020,11,6,0.0,17.36,36.16,1.94,2020-11-06,0.0,0.7399999999999646,0.7600000000000142,0.0,627.7375999999999,0.0
2020,11,7,0.0,17.68,35.42,1.79,2020-11-07,0.0,0.7399999999999646,0.7600000000000142,0.0,626.2256,0.0
2020,11,8,0.0,17.32,37.6,1.5,2020-11-08,0.0,0.6799999999999646,0.7600000000000142,0.0,651.2320000000001,0.0
2020,11,9,0.0,17.88,36.85,1.38,2020-11-09,0.0,0.0,0.7400000000000142,0.0,658.878,0.0
2020,11,10,0.0,18.75,34.56,1.59,2020-11-10,0.0,0.0,0.7400000000000142,0.0,648.0,0.0
2020,11,11,0.0,18.18,36.29,1.36,2020-11-11,0.0,0.0,0.7400000000000142,0.0,659.7522,0.0
2020,11,12,0.0,17.38,33.64,1.33,2020-11-12,0.0,0.0,0.7400000000000142,0.0,584.6632,0.0
2020,11,13,0.0,17.94,33.95,1.43,2020-11-13,0.0,0.0,0.7400000000000142,0.0,609.0630000000001,0.0
2020,11,14,0.0,16.75,39.85,1.29,2020-11-14,0.0,0.0,0.7400000000000142,0.0,667.4875000000001,0.0
2020,11,15,6.71,17.14,48.28,1.86,2020-11-15,6.709999999999979,6.709999999999964,7.390000000000014,1.000000000000003,827.5192000000001,12.4806
2020,11,16,9.56,13.12,69.11,1.89,2020-11-16,16.26999999999998,16.269999999999964,16.270000000000014,0.5875845113706216,906.7231999999999,18.0684
2020,11,17,0.0,14.04,48.68,1.42,2020-11-17,16.269999999999982,16.269999999999968,16.270000000000017,0.0,683.4671999999999,0.0
2020,11,18,0.0,14.34,44.1,1.5,2020-11-18,9.55999999999998,16.269999999999968,16.270000000000017,0.0,632.394,0.0
2020,11,19,0.0,12.97,45.14,1.5,2020-11-19,0.0,16.269999999999968,16.270000000000017,0.0,585.4658000000001,0.0
2020,11,20,0.0,12.65,45.07,2.05,2020-11-20,0.0,16.269999999999968,16.270000000000017,0.0,570.1355,0.0
2020,11,21,0.0,11.67,38.02,2.16,2020-11-21,0.0,16.269999999999968,16.270000000000017,0.0,443.69340000000005,0.0
2020,11,22,0.0,12.86,29.87,1.53,2020-11-22,0.0,9.559999999999965,16.270000000000017,0.0,384.1282,0.0
2020,11,23,0.93,13.31,46.47,1.81,2020-11-23,0.9299999999999805,0.9299999999999663,17.200000000000017,1.000000000000021,618.5157,1.6833000000000002
2020,11,24,0.36,13.75,47.72,1.26,2020-11-24,1.2899999999999805,1.2899999999999663,17.560000000000016,0.2790697674418647,656.15,0.4536
